--------------------
BDMEP - INMET
--------------------
Estação           : ARCOVERDE - PE (OMM: 82890)
Latitude  (graus) : -8.41
Longitude (graus) : -37.08
Altitude  (metros): 680.70
Estação Operante
Inicio de operação: 01/02/1973
Periodo solicitado dos dados: 01/01/2000 a 12/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Umidade Relativa Media;
82890;22/08/2009;0000;;28.6;;10.8;80;
82890;22/08/2009;1200;0;;17.5;;;
82890;23/08/2009;0000;;27;;10.4;81;
82890;23/08/2009;1200;0;;16.4;;;
82890;24/08/2009;0000;;27.8;;9.9;85;
82890;24/08/2009;1200;0;;13.8;;;
82890;25/08/2009;0000;;23.6;;0.1;97;
82890;25/08/2009;1200;9;;17.5;;;
82890;26/08/2009;0000;;26;;5.7;87;
82890;26/08/2009;1200;17.6;;17.7;;;
82890;27/08/2009;0000;;27.4;;8.4;86;
82890;27/08/2009;1200;0.2;;18.1;;;
82890;28/08/2009;0000;;27.4;;9;83;
82890;28/08/2009;1200;0;;18.3;;;
82890;29/08/2009;0000;;26.2;;6.1;;
82890;29/08/2009;1200;1.6;;18.1;;;
82890;30/08/2009;0000;;26;;9.9;80;
82890;30/08/2009;1200;0;;15.6;;;
82890;31/08/2009;0000;;26.6;;10.1;83;
82890;31/08/2009;1200;0;;17.3;;;
82890;01/09/2009;0000;;27.6;;10.8;72;
82890;01/09/2009;1200;0;;14.4;;;
82890;02/09/2009;0000;;27.6;;10;79;
82890;02/09/2009;1200;0;;16;;;
82890;03/09/2009;0000;;28;;10.1;78;
82890;03/09/2009;1200;0;;17.5;;;
82890;04/09/2009;0000;;29;;10.2;80;
82890;04/09/2009;1200;0;;17;;;
82890;05/09/2009;0000;;29.8;;10.3;74;
82890;05/09/2009;1200;0;;18.1;;;
82890;06/09/2009;0000;;29.4;;10.3;74;
82890;06/09/2009;1200;0;;17.3;;;
82890;07/09/2009;0000;;29.4;;10.5;75;
82890;07/09/2009;1200;0;;18.3;;;
82890;08/09/2009;0000;;29.2;;9.9;76;
82890;08/09/2009;1200;0;;18.7;;;
82890;09/09/2009;0000;;29;;10.4;73;
82890;09/09/2009;1200;0;;18.1;;;
82890;10/09/2009;0000;;28.2;;8.6;76;
82890;10/09/2009;1200;0;;17.5;;;
82890;11/09/2009;0000;;28;;7.6;81;
82890;11/09/2009;1200;0;;16;;;
82890;12/09/2009;0000;;26.2;;6.3;87;
82890;12/09/2009;1200;2.3;;17.3;;;
82890;13/09/2009;0000;;28;;10.1;83;
82890;13/09/2009;1200;0;;18.1;;;
82890;14/09/2009;0000;;29;;5.2;80;
82890;14/09/2009;1200;0;;19.1;;;
82890;15/09/2009;0000;;29.6;;7.9;79;
82890;15/09/2009;1200;0;;18.9;;;
82890;16/09/2009;0000;;30;;10.7;75;
82890;16/09/2009;1200;0;;18.5;;;
82890;17/09/2009;0000;;30;;10.3;79;
82890;17/09/2009;1200;0;;18.5;;;
82890;18/09/2009;0000;;30.6;;10.9;74;
82890;18/09/2009;1200;0;;17;;;
82890;19/09/2009;0000;;31.8;;8.7;72;
82890;19/09/2009;1200;0;;20.9;;;
82890;20/09/2009;0000;;31.2;;9.3;73;
82890;20/09/2009;1200;0;;17.5;;;
82890;21/09/2009;0000;;32;;10.2;73;
82890;21/09/2009;1200;0;;17.5;;;
82890;22/09/2009;0000;;30.4;;9.8;76;
82890;22/09/2009;1200;0;;17.5;;;
82890;23/09/2009;0000;;30.6;;10.6;69;
82890;23/09/2009;1200;0;;17.3;;;
82890;24/09/2009;0000;;32.8;;10.9;62;
82890;24/09/2009;1200;0;;14.6;;;
82890;25/09/2009;0000;;33.2;;11.1;72;
82890;25/09/2009;1200;0;;17.3;;;
82890;26/09/2009;0000;;30.4;;11;71;
82890;26/09/2009;1200;0;;17.3;;;
82890;27/09/2009;0000;;30.2;;10.7;74;
82890;27/09/2009;1200;0;;16.8;;;
82890;28/09/2009;0000;;28.8;;8;75;
82890;28/09/2009;1200;0;;17.9;;;
82890;29/09/2009;0000;;31.2;;9.8;68;
82890;29/09/2009;1200;0;;16.8;;;
82890;30/09/2009;0000;;32.6;;10;62;
82890;30/09/2009;1200;0;;17;;;
82890;01/10/2009;0000;;31.8;;10.5;70;
82890;01/10/2009;1200;0;;17.7;;;
82890;02/10/2009;0000;;30.6;;11.1;69;
82890;02/10/2009;1200;0;;14.4;;;
82890;03/10/2009;0000;;32.4;;10.9;68;
82890;03/10/2009;1200;0;;17.3;;;
82890;04/10/2009;0000;;31.4;;7.9;76;
82890;04/10/2009;1200;0;;18.5;;;
82890;05/10/2009;0000;;32.6;;10.5;64;
82890;05/10/2009;1200;0;;18.1;;;
82890;06/10/2009;0000;;33;;11.1;69;
82890;06/10/2009;1200;0;;17.5;;;
82890;07/10/2009;0000;;33;;11.3;65;
82890;07/10/2009;1200;0;;17.5;;;
82890;08/10/2009;0000;;33;;11.3;64;
82890;08/10/2009;1200;0;;18.1;;;
82890;09/10/2009;0000;;33;;8.8;67;
82890;09/10/2009;1200;0;;17.9;;;
82890;10/10/2009;0000;;33;;6.4;68;
82890;10/10/2009;1200;0;;19.7;;;
82890;11/10/2009;0000;;29.4;;3.9;69;
82890;11/10/2009;1200;0;;18.1;;;
82890;12/10/2009;0000;;33.2;;8.1;65;
82890;12/10/2009;1200;0;;19.1;;;
82890;13/10/2009;0000;;32.4;;7;69;
82890;13/10/2009;1200;0;;19.3;;;
82890;14/10/2009;0000;;32.2;;11;67;
82890;14/10/2009;1200;0;;18.5;;;
82890;15/10/2009;0000;;32.2;;9.8;68;
82890;15/10/2009;1200;0;;18.3;;;
82890;16/10/2009;0000;;32.4;;10.5;69;
82890;16/10/2009;1200;0;;19.1;;;
82890;17/10/2009;0000;;31.8;;10.7;68;
82890;17/10/2009;1200;0;;18.9;;;
82890;25/10/2009;0000;;29.9;;;73;
82890;25/10/2009;1200;;;23.5;;;
82890;26/10/2009;0000;;32.4;;4.9;74;
82890;26/10/2009;1200;5.8;;20.3;;;
82890;27/10/2009;0000;;28;;1.1;74;
82890;27/10/2009;1200;0.3;;20.7;;;
82890;28/10/2009;0000;;32;;11;64;
82890;28/10/2009;1200;0;;18.1;;;
82890;29/10/2009;0000;;32;;9.9;64;
82890;29/10/2009;1200;0;;17.7;;;
82890;30/10/2009;0000;;32.8;;11.1;62;
82890;30/10/2009;1200;0;;17.7;;;
82890;31/10/2009;0000;;33;;10.1;64;
82890;31/10/2009;1200;0;;17.7;;;
82890;01/11/2009;0000;;33;;10.2;69;
82890;01/11/2009;1200;0;;19.1;;;
82890;02/11/2009;0000;;33.2;;10.6;66;
82890;02/11/2009;1200;0;;18.5;;;
82890;03/11/2009;0000;;32.4;;9.7;66;
82890;03/11/2009;1200;0;;19.1;;;
82890;04/11/2009;0000;;33;;9;66;
82890;04/11/2009;1200;0;;18.7;;;
82890;05/11/2009;0000;;32.6;;8.8;68;
82890;05/11/2009;1200;0;;19.3;;;
82890;06/11/2009;0000;;32.4;;10.5;65;
82890;06/11/2009;1200;0;;19.1;;;
82890;07/11/2009;0000;;33.2;;9;68;
82890;07/11/2009;1200;0;;17.9;;;
82890;08/11/2009;0000;;33.8;;10.5;60;
82890;08/11/2009;1200;0;;17.9;;;
82890;09/11/2009;0000;;34.6;;11;61;
82890;09/11/2009;1200;0;;18.7;;;
82890;10/11/2009;0000;;33.8;;9.8;65;
82890;10/11/2009;1200;0;;17.5;;;
82890;11/11/2009;0000;;33;;9.8;70;
82890;11/11/2009;1200;0;;19.1;;;
82890;12/11/2009;0000;;31.2;;10.8;66;
82890;12/11/2009;1200;0.6;;19.1;;;
82890;13/11/2009;0000;;33;;8.8;59;
82890;13/11/2009;1200;0;;17.7;;;
82890;14/11/2009;0000;;25.2;;0;82;
82890;14/11/2009;1200;0;;19.3;;;
82890;15/11/2009;0000;;30.8;;11;69;
82890;15/11/2009;1200;4.2;;17.5;;;
82890;16/11/2009;0000;;33.2;;11;63;
82890;16/11/2009;1200;0;;18.7;;;
82890;17/11/2009;0000;;34.2;;11;70;
82890;17/11/2009;1200;0;;19.3;;;
82890;18/11/2009;0000;;32.2;;10.3;69;
82890;18/11/2009;1200;0;;20.1;;;
82890;19/11/2009;0000;;31.8;;9.6;66;
82890;19/11/2009;1200;0;;19.1;;;
82890;20/11/2009;0000;;31.6;;11.5;65;
82890;20/11/2009;1200;0;;19.1;;;
82890;21/11/2009;0000;;31.4;;10.5;64;
82890;21/11/2009;1200;0;;18.1;;;
82890;22/11/2009;0000;;32;;10.4;68;
82890;22/11/2009;1200;0;;22.1;;;
82890;23/11/2009;0000;;32.6;;9.5;63;
82890;23/11/2009;1200;0;;18.3;;;
82890;24/11/2009;0000;;33.4;;10;71;
82890;24/11/2009;1200;0;;19.3;;;
82890;25/11/2009;0000;;33;;11.3;82;
82890;25/11/2009;1200;0;;18.3;;;
82890;26/11/2009;0000;;33.2;;11.6;61;
82890;26/11/2009;1200;0;;18.5;;;
82890;27/11/2009;0000;;32.4;;11.3;71;
82890;27/11/2009;1200;0;;17.9;;;
82890;28/11/2009;0000;;32.6;;11.5;71;
82890;28/11/2009;1200;0;;18.3;;;
82890;29/11/2009;0000;;32.2;;10;69;
82890;29/11/2009;1200;0;;19.7;;;
82890;30/11/2009;0000;;33;;8.7;73;
82890;30/11/2009;1200;0;;19.9;;;
82890;01/12/2009;0000;;33.2;;9.9;63;
82890;01/12/2009;1200;2.9;;19.9;;;
82890;02/12/2009;0000;;32;;7.2;66;
82890;02/12/2009;1200;0;;18.3;;;
82890;03/12/2009;0000;;31.2;;4.4;70;
82890;03/12/2009;1200;7;;19.7;;;
82890;04/12/2009;0000;;32.2;;9.4;64;
82890;04/12/2009;1200;0;;18.5;;;
82890;05/12/2009;0000;;33;;11;65;
82890;05/12/2009;1200;0;;18.7;;;
82890;06/12/2009;0000;;32.8;;10.3;70;
82890;06/12/2009;1200;0;;18.5;;;
82890;07/12/2009;0000;;33.4;;11.1;69;
82890;07/12/2009;1200;0;;20.9;;;
82890;08/12/2009;0000;;33.6;;11.4;63;
82890;08/12/2009;1200;0;;19.1;;;
82890;09/12/2009;0000;;34;;9.7;61;
82890;09/12/2009;1200;0;;18.9;;;
82890;10/12/2009;0000;;33.8;;9.8;63;
82890;10/12/2009;1200;0;;18.9;;;
82890;11/12/2009;0000;;33;;10.1;64;
82890;11/12/2009;1200;0;;20.1;;;
82890;12/12/2009;0000;;32.2;;8.3;66;
82890;12/12/2009;1200;0;;19.3;;;
82890;13/12/2009;0000;;33.4;;7.5;65;
82890;13/12/2009;1200;0;;19.3;;;
82890;14/12/2009;0000;;33.8;;7;65;
82890;14/12/2009;1200;0;;21.5;;;
82890;15/12/2009;0000;;33.4;;11.8;66;
82890;15/12/2009;1200;0;;19.5;;;
82890;16/12/2009;0000;;33;;9.2;71;
82890;16/12/2009;1200;0;;19.1;;;
82890;17/12/2009;0000;;31.2;;6;75;
82890;17/12/2009;1200;0;;20.1;;;
82890;18/12/2009;0000;;32.2;;10.2;73;
82890;18/12/2009;1200;0;;20.1;;;
82890;19/12/2009;0000;;33.4;;10.6;69;
82890;19/12/2009;1200;0;;18.9;;;
82890;20/12/2009;0000;;29.8;;6.6;80;
82890;20/12/2009;1200;0;;19.1;;;
82890;21/12/2009;0000;;30.4;;3.8;76;
82890;21/12/2009;1200;8.6;;19.3;;;
82890;22/12/2009;0000;;26.6;;2.3;88;
82890;22/12/2009;1200;0;;19.3;;;
82890;23/12/2009;0000;;27;;1.4;87;
82890;23/12/2009;1200;8.8;;19.7;;;
82890;24/12/2009;0000;;30.8;;4.8;71;
82890;24/12/2009;1200;0.6;;19.7;;;
82890;25/12/2009;0000;;30;;4.3;82;
82890;25/12/2009;1200;0;;20.3;;;
82890;26/12/2009;0000;;25.6;;0;92;
82890;26/12/2009;1200;8.2;;19.3;;;
82890;27/12/2009;0000;;32.2;;5.7;72;
82890;27/12/2009;1200;0;;18.5;;;
82890;28/12/2009;0000;;32;;7.6;73;
82890;28/12/2009;1200;0;;18.7;;;
82890;29/12/2009;0000;;32.6;;11.1;67;
82890;29/12/2009;1200;0;;19.9;;;
82890;30/12/2009;0000;;32.6;;10.8;66;
82890;30/12/2009;1200;0;;19.5;;;
82890;31/12/2009;0000;;33;;6.5;76;
82890;31/12/2009;1200;0;;20.5;;;
82890;01/01/2010;0000;;30.6;;4;89;
82890;01/01/2010;1200;1.6;;20.1;;;
82890;02/01/2010;0000;;30;;7.6;79;
82890;02/01/2010;1200;11.6;;19.9;;;
82890;03/01/2010;0000;;30.4;;10.3;74;
82890;03/01/2010;1200;1.2;;18.3;;;
82890;04/01/2010;0000;;26;;2.7;90;
82890;04/01/2010;1200;0;;19.7;;;
82890;05/01/2010;0000;;29.2;;5.7;79;
82890;05/01/2010;1200;96.2;;16.4;;;
82890;06/01/2010;0000;;29.6;;10.7;74;
82890;06/01/2010;1200;0;;19.7;;;
82890;07/01/2010;0000;;31;;10.6;72;
82890;07/01/2010;1200;0;;18.3;;;
82890;08/01/2010;0000;;27.2;;2.6;83;
82890;08/01/2010;1200;0;;20.1;;;
82890;09/01/2010;0000;;29;;5.8;78;
82890;09/01/2010;1200;1.4;;19.1;;;
82890;10/01/2010;0000;;28.6;;3.5;76;
82890;10/01/2010;1200;0;;19.3;;;
82890;11/01/2010;0000;;28.4;;2.3;82;
82890;11/01/2010;1200;0;;20.5;;;
82890;12/01/2010;0000;;29.8;;7.1;78;
82890;12/01/2010;1200;0;;20.1;;;
82890;13/01/2010;0000;;30.4;;6;77;
82890;13/01/2010;1200;0;;20.9;;;
82890;14/01/2010;0000;;30.4;;8.1;78;
82890;14/01/2010;1200;0;;19.7;;;
82890;15/01/2010;0000;;29.4;;6.1;71;
82890;15/01/2010;1200;0;;19.7;;;
82890;16/01/2010;0000;;30;;9;86;
82890;16/01/2010;1200;0;;17.5;;;
82890;17/01/2010;0000;;30.8;;8.3;57;
82890;17/01/2010;1200;0;;18.7;;;
82890;18/01/2010;0000;;27;;2.4;86;
82890;18/01/2010;1200;3;;19.1;;;
82890;19/01/2010;0000;;30.2;;5.5;83;
82890;19/01/2010;1200;0;;17.9;;;
82890;20/01/2010;0000;;30.6;;8.2;81;
82890;20/01/2010;1200;2.4;;17.9;;;
82890;21/01/2010;0000;;30;;9;83;
82890;21/01/2010;1200;24.2;;18.5;;;
82890;22/01/2010;0000;;29.2;;8.4;77;
82890;22/01/2010;1200;0;;18.7;;;
82890;23/01/2010;0000;;29.8;;8.7;81;
82890;23/01/2010;1200;0;;19.7;;;
82890;24/01/2010;0000;;30.2;;9.1;73;
82890;24/01/2010;1200;0;;17.9;;;
82890;25/01/2010;0000;;31;;10.8;76;
82890;25/01/2010;1200;0;;17.3;;;
82890;26/01/2010;0000;;31;;7.2;78;
82890;26/01/2010;1200;0;;20.1;;;
82890;27/01/2010;0000;;31.4;;11.1;76;
82890;27/01/2010;1200;0;;20.3;;;
82890;28/01/2010;0000;;31;;9.8;82;
82890;28/01/2010;1200;0;;19.5;;;
82890;29/01/2010;0000;;28.8;;7.9;82;
82890;29/01/2010;1200;1.7;;20.5;;;
82890;30/01/2010;0000;;31.2;;10.4;76;
82890;30/01/2010;1200;0;;18.3;;;
82890;31/01/2010;0000;;28.4;;4.9;86;
82890;31/01/2010;1200;0;;18.9;;;
82890;01/02/2010;0000;;29.6;;7;76;
82890;01/02/2010;1200;1.8;;19.5;;;
82890;02/02/2010;0000;;29;;7.2;80;
82890;02/02/2010;1200;0;;19.7;;;
82890;03/02/2010;0000;;31.4;;7.9;72;
82890;03/02/2010;1200;0;;19.1;;;
82890;04/02/2010;0000;;31.6;;8.3;73;
82890;04/02/2010;1200;0;;19.3;;;
82890;05/02/2010;0000;;32.4;;11;71;
82890;05/02/2010;1200;0;;19.9;;;
82890;06/02/2010;0000;;31.4;;9.8;72;
82890;06/02/2010;1200;0;;19.7;;;
82890;07/02/2010;0000;;32.4;;7.2;65;
82890;07/02/2010;1200;0;;19.9;;;
82890;08/02/2010;0000;;32;;5.5;74;
82890;08/02/2010;1200;0;;20.1;;;
82890;09/02/2010;0000;;32.2;;5.2;83;
82890;09/02/2010;1200;1.3;;20.9;;;
82890;10/02/2010;0000;;28.4;;1.2;78;
82890;10/02/2010;1200;26.4;;20.9;;;
82890;11/02/2010;0000;;27.6;;3.7;90;
82890;11/02/2010;1200;0;;21.5;;;
82890;12/02/2010;0000;;32.2;;10.4;74;
82890;12/02/2010;1200;2.8;;19.3;;;
82890;13/02/2010;0000;;31.2;;11;70;
82890;13/02/2010;1200;0;;18.5;;;
82890;14/02/2010;0000;;32.6;;8.9;75;
82890;14/02/2010;1200;0;;18.3;;;
82890;15/02/2010;0000;;32.2;;6.2;72;
82890;15/02/2010;1200;0.6;;20.5;;;
82890;16/02/2010;0000;;32.6;;7.3;75;
82890;16/02/2010;1200;0;;20.5;;;
82890;17/02/2010;0000;;30.8;;5.1;79;
82890;17/02/2010;1200;0;;21.1;;;
82890;18/02/2010;0000;;31.8;;11;77;
82890;18/02/2010;1200;0;;18.9;;;
82890;19/02/2010;0000;;32;;10.1;73;
82890;19/02/2010;1200;4.4;;18.7;;;
82890;20/02/2010;0000;;31.2;;8.4;73;
82890;20/02/2010;1200;1;;20.5;;;
82890;21/02/2010;0000;;32.2;;8.9;71;
82890;21/02/2010;1200;0;;18.9;;;
82890;22/02/2010;0000;;33.8;;6.7;70;
82890;22/02/2010;1200;0;;20.1;;;
82890;23/02/2010;0000;;32.8;;6;81;
82890;23/02/2010;1200;0;;21.3;;;
82890;24/02/2010;0000;;32.4;;3.6;90;
82890;24/02/2010;1200;0.2;;19.3;;;
82890;25/02/2010;0000;;32.2;;6.7;81;
82890;25/02/2010;1200;36;;18.9;;;
82890;26/02/2010;0000;;30.8;;9.8;80;
82890;26/02/2010;1200;15.6;;18.9;;;
82890;27/02/2010;0000;;31.4;;10.7;76;
82890;27/02/2010;1200;0;;20.5;;;
82890;28/02/2010;0000;;32;;9.6;75;
82890;28/02/2010;1200;0;;19.1;;;
82890;01/03/2010;0000;;32;;10.6;70;
82890;01/03/2010;1200;0;;20.1;;;
82890;02/03/2010;0000;;32.4;;10.6;69;
82890;02/03/2010;1200;0;;18.9;;;
82890;03/03/2010;0000;;33.8;;11.1;64;
82890;03/03/2010;1200;0;;19.3;;;
82890;04/03/2010;0000;;33.4;;10.1;66;
82890;04/03/2010;1200;0;;19.3;;;
82890;05/03/2010;0000;;32.6;;7.3;80;
82890;05/03/2010;1200;0;;21.3;;;
82890;06/03/2010;0000;;34.2;;10.9;63;
82890;06/03/2010;1200;0.3;;20.7;;;
82890;07/03/2010;0000;;34.4;;10.7;65;
82890;07/03/2010;1200;0;;21.5;;;
82890;08/03/2010;0000;;34.2;;11;68;
82890;08/03/2010;1200;0;;19.9;;;
82890;09/03/2010;0000;;34.4;;10.6;63;
82890;09/03/2010;1200;0;;18.5;;;
82890;10/03/2010;0000;;34.6;;11;56;
82890;10/03/2010;1200;0;;17.9;;;
82890;11/03/2010;0000;;35.2;;10.8;62;
82890;11/03/2010;1200;0;;19.3;;;
82890;12/03/2010;0000;;34.6;;10.9;61;
82890;12/03/2010;1200;0;;19.9;;;
82890;13/03/2010;0000;;34.6;;11;63;
82890;13/03/2010;1200;0;;18.3;;;
82890;14/03/2010;0000;;33.6;;9.4;76;
82890;14/03/2010;1200;0;;20.5;;;
82890;15/03/2010;0000;;32;;6;72;
82890;15/03/2010;1200;0;;21.3;;;
82890;16/03/2010;0000;;33.4;;11.1;66;
82890;16/03/2010;1200;0;;19.7;;;
82890;17/03/2010;0000;;32.4;;9.7;70;
82890;17/03/2010;1200;0;;18.1;;;
82890;18/03/2010;0000;;34.4;;9.8;75;
82890;18/03/2010;1200;0;;20.5;;;
82890;19/03/2010;0000;;30.4;;4.6;87;
82890;19/03/2010;1200;5.6;;21.5;;;
82890;20/03/2010;0000;;30.2;;4.5;88;
82890;20/03/2010;1200;0;;20.1;;;
82890;21/03/2010;0000;;30.4;;1.8;85;
82890;21/03/2010;1200;29.4;;20.7;;;
82890;22/03/2010;0000;;29.6;;1.7;85;
82890;22/03/2010;1200;10.9;;20.3;;;
82890;23/03/2010;0000;;29.8;;9.1;80;
82890;23/03/2010;1200;0;;20.1;;;
82890;24/03/2010;0000;;30.4;;8.2;81;
82890;24/03/2010;1200;0;;19.9;;;
82890;25/03/2010;0000;;29;;8.4;81;
82890;25/03/2010;1200;0;;18.5;;;
82890;26/03/2010;0000;;29.6;;5.3;84;
82890;26/03/2010;1200;4.4;;19.3;;;
82890;27/03/2010;0000;;29.6;;2.3;89;
82890;27/03/2010;1200;7;;20.5;;;
82890;28/03/2010;0000;;30.2;;6.5;80;
82890;28/03/2010;1200;9;;18.9;;;
82890;29/03/2010;0000;;31.2;;9.1;76;
82890;29/03/2010;1200;0;;19.7;;;
82890;30/03/2010;0000;;31.4;;9.7;76;
82890;30/03/2010;1200;0;;19.1;;;
82890;31/03/2010;0000;;32.2;;10.3;;
82890;31/03/2010;1200;1;;19.7;;;
82890;30/04/2010;0000;;32;;;;
82890;01/05/2010;0000;;29;;10.1;82;
82890;01/05/2010;1200;0;;18.1;;;
82890;02/05/2010;0000;;29.6;;10.6;84;
82890;02/05/2010;1200;0;;18.7;;;
82890;03/05/2010;0000;;29.4;;9.6;86;
82890;03/05/2010;1200;0;;20.3;;;
82890;04/05/2010;0000;;27.8;;5.9;91;
82890;04/05/2010;1200;32.3;;20.3;;;
82890;05/05/2010;0000;;28.8;;8.5;84;
82890;05/05/2010;1200;0;;19.7;;;
82890;06/05/2010;0000;;28.4;;8.3;87;
82890;06/05/2010;1200;0;;18.5;;;
82890;07/05/2010;0000;;28.4;;10.8;84;
82890;07/05/2010;1200;0;;17.9;;;
82890;08/05/2010;0000;;28.4;;5.6;87;
82890;08/05/2010;1200;0;;18.1;;;
82890;09/05/2010;0000;;28.4;;11;83;
82890;09/05/2010;1200;1.4;;18.1;;;
82890;10/05/2010;0000;;28.2;;10.6;87;
82890;10/05/2010;1200;0;;16;;;
82890;11/05/2010;0000;;28.8;;10.5;86;
82890;11/05/2010;1200;0;;18.1;;;
82890;12/05/2010;0000;;29.8;;7.5;84;
82890;12/05/2010;1200;0;;17.3;;;
82890;13/05/2010;0000;;30;;5.6;87;
82890;13/05/2010;1200;0;;20.1;;;
82890;14/05/2010;0000;;30.4;;9.2;79;
82890;14/05/2010;1200;0;;19.3;;;
82890;15/05/2010;0000;;29.4;;10;80;
82890;15/05/2010;1200;0;;21.3;;;
82890;16/05/2010;0000;;29.4;;7.5;85;
82890;16/05/2010;1200;0;;17.7;;;
82890;17/05/2010;0000;;29.8;;10.2;79;
82890;17/05/2010;1200;0;;17.5;;;
82890;18/05/2010;0000;;29;;9.2;85;
82890;18/05/2010;1200;0;;18.9;;;
82890;19/05/2010;0000;;28.2;;7.4;87;
82890;19/05/2010;1200;1;;19.3;;;
82890;20/05/2010;0000;;29.4;;8.6;84;
82890;20/05/2010;1200;0;;19.3;;;
82890;21/05/2010;0000;;30.4;;10.2;77;
82890;21/05/2010;1200;0;;19.1;;;
82890;22/05/2010;0000;;31.6;;9.7;79;
82890;22/05/2010;1200;0;;19.5;;;
82890;23/05/2010;0000;;31;;9.1;78;
82890;23/05/2010;1200;0;;21.3;;;
82890;24/05/2010;0000;;30.6;;9.6;76;
82890;24/05/2010;1200;0;;18.3;;;
82890;25/05/2010;0000;;30.8;;8.6;76;
82890;25/05/2010;1200;0;;19.3;;;
82890;26/05/2010;0000;;30.8;;8.6;78;
82890;26/05/2010;1200;0;;16.8;;;
82890;27/05/2010;0000;;29.4;;8.4;82;
82890;27/05/2010;1200;0;;17;;;
82890;28/05/2010;0000;;29.8;;6.5;81;
82890;28/05/2010;1200;0;;17.7;;;
82890;29/05/2010;0000;;30.2;;10;77;
82890;29/05/2010;1200;0;;19.5;;;
82890;30/05/2010;0000;;30.6;;9.3;78;
82890;30/05/2010;1200;0;;18.9;;;
82890;31/05/2010;0000;;32.4;;7.5;77;
82890;31/05/2010;1200;0;;18.3;;;
82890;01/06/2010;0000;;30.4;;2.3;90;
82890;01/06/2010;1200;0;;20.1;;;
82890;02/06/2010;0000;;28.6;;5.5;87;
82890;02/06/2010;1200;5.2;;19.1;;;
82890;03/06/2010;0000;;26.8;;3.5;96;
82890;03/06/2010;1200;0.4;;19.3;;;
82890;04/06/2010;0000;;20.8;;0;97;
82890;04/06/2010;1200;14.8;;18.3;;;
82890;05/06/2010;0000;;24.2;;0.3;96;
82890;05/06/2010;1200;11.6;;18.1;;;
82890;06/06/2010;0000;;27.2;;5.8;90;
82890;06/06/2010;1200;13.3;;18.9;;;
82890;07/06/2010;0000;;29.2;;9.6;84;
82890;07/06/2010;1200;0;;19.9;;;
82890;08/06/2010;0000;;29.4;;10.4;78;
82890;08/06/2010;1200;0;;18.5;;;
82890;09/06/2010;0000;;27.2;;7.4;86;
82890;09/06/2010;1200;0.3;;17.3;;;
82890;10/06/2010;0000;;26.8;;3;97;
82890;10/06/2010;1200;0;;16.8;;;
82890;11/06/2010;0000;;27.6;;8.9;82;
82890;11/06/2010;1200;7.4;;18.3;;;
82890;12/06/2010;0000;;27.2;;8.4;88;
82890;12/06/2010;1200;0;;18.1;;;
82890;13/06/2010;0000;;21.8;;0;97;
82890;13/06/2010;1200;0.4;;17.7;;;
82890;14/06/2010;0000;;22.8;;1;96;
82890;14/06/2010;1200;2.6;;16.8;;;
82890;15/06/2010;0000;;22.2;;0;97;
82890;15/06/2010;1200;1.8;;16.6;;;
82890;16/06/2010;0000;;21.4;;0;97;
82890;16/06/2010;1200;5.9;;17.5;;;
82890;17/06/2010;0000;;23.2;;0;97;
82890;17/06/2010;1200;14.4;;18.3;;;
82890;18/06/2010;0000;;23.4;;0;96;
82890;18/06/2010;1200;56.8;;17.9;;;
82890;19/06/2010;0000;;24.4;;3.2;52;
82890;19/06/2010;1200;8.5;;17.9;;;
82890;20/06/2010;0000;;27;;9.3;85;
82890;20/06/2010;1200;2;;16.6;;;
82890;21/06/2010;0000;;25.8;;3.5;90;
82890;21/06/2010;1200;0;;16;;;
82890;22/06/2010;0000;;25.6;;4.5;93;
82890;22/06/2010;1200;0;;18.5;;;
82890;23/06/2010;0000;;23.4;;1.8;96;
82890;23/06/2010;1200;3.6;;19.5;;;
82890;24/06/2010;0000;;25.8;;7.7;90;
82890;24/06/2010;1200;6.2;;17.3;;;
82890;25/06/2010;0000;;26.6;;6.6;90;
82890;25/06/2010;1200;0.8;;17.3;;;
82890;26/06/2010;0000;;27.2;;9.7;83;
82890;26/06/2010;1200;0;;15.2;;;
82890;27/06/2010;0000;;22.4;;0;97;
82890;27/06/2010;1200;14.2;;18.5;;;
82890;28/06/2010;0000;;23.2;;2.2;96;
82890;28/06/2010;1200;39.2;;17.7;;;
82890;29/06/2010;0000;;26.2;;8.3;88;
82890;29/06/2010;1200;1.2;;17.3;;;
82890;30/06/2010;0000;;26.2;;9.5;81;
82890;30/06/2010;1200;0;;16.6;;;
82890;01/07/2010;0000;;25.6;;6.2;84;
82890;01/07/2010;1200;0;;16.4;;;
82890;02/07/2010;0000;;25.2;;7.8;84;
82890;02/07/2010;1200;0;;16.6;;;
82890;03/07/2010;0000;;21.2;;9.6;87;
82890;03/07/2010;1200;0;;16.4;;;
82890;04/07/2010;0000;;25.8;;8.3;87;
82890;04/07/2010;1200;0;;15;;;
82890;05/07/2010;0000;;24.8;;4.6;87;
82890;05/07/2010;1200;0;;17;;;
82890;06/07/2010;0000;;26.4;;8;91;
